item_id,price_usd,square_total,square_living,square_kitchen,number_of_rooms,floor,type_of_sentence_от застройщика,type_of_sentence_от непятно кого,type_of_sentence_от посредника,type_of_sentence_от представителя застройщика,type_of_sentence_от хозяина,heating_без отопления,heating_индивидуальное,heating_странное отопление,heating_централизованное,group_city_0,group_city_1,group_city_2,region_group_0,region_group_1,region_group_2,region_group_3,region_group_4,region_group_5,street_group_0,street_group_1,street_group_2,street_group_3,street_group_4,walls_group_0,walls_group_1,walls_group_2,walls_group_3,walls_group_4
16000851,54800,68.0,42.0,11.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
16000944,20500,36.0,17.63709342560554,9.438807574206756,1,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16000932,74500,70.0,46.0,9.0,3,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16001014,69500,52.0,38.0,7.0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16000637,18500,24.0,17.63709342560554,9.438807574206756,1,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16000991,41000,46.0,30.0,6.0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16001010,66500,33.0,17.63709342560554,6.0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15730917,59000,53.0,24.360817480719792,8.0,2,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16000801,50000,30.0,17.63709342560554,9.438807574206756,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16000648,25300,40.0,17.63709342560554,6.0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
16000484,60500,61.8,42.0,8.0,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
16000509,65500,46.0,24.360817480719792,11.708868349864742,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16000432,39000,31.0,17.63709342560554,6.0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15802812,19206,54.44,24.360817480719792,11.708868349864742,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16000566,35000,60.0,33.820033333333335,7.0,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
16000041,53000,82.0,41.26680102367243,14.35383867276888,3,19,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
16000147,51000,77.76,41.26680102367243,20.16,3,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
16000209,70500,41.0,23.0,9.438807574206756,1,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16000199,50000,76.0,41.26680102367243,14.35383867276888,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15904134,18000,37.0,17.63709342560554,9.438807574206756,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16000027,34500,54.0,28.0,9.0,2,21,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16000242,48499,30.0,17.63709342560554,9.438807574206756,1,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
16000323,54300,81.0,52.0,11.0,4,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
16000276,65800,99.0,60.0,14.0,2,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
16000448,66500,66.0,33.820033333333335,8.0,3,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
15904459,15000,31.0,17.63709342560554,9.438807574206756,1,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16000402,54500,62.0,33.820033333333335,12.22379740518962,2,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
16000521,56500,57.0,33.820033333333335,6.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16000261,85000,71.8,41.26680102367243,14.35383867276888,3,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16000362,47000,44.0,24.360817480719792,11.708868349864742,2,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16000389,51000,77.0,41.26680102367243,14.35383867276888,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15999722,30000,31.3,18.0,5.0,1,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15999763,66500,65.0,35.0,9.0,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15999838,30000,55.0,25.0,13.0,2,19,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
15999778,67000,56.6,29.8,8.1,1,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15991616,62000,67.0,33.820033333333335,10.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15999976,35000,52.0,24.360817480719792,11.708868349864742,1,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
16000239,95000,93.0,63.931330539549506,15.0,3,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15999593,118000,64.0,33.820033333333335,12.0,2,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15991556,37000,40.0,17.63709342560554,9.438807574206756,2,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991523,46000,42.0,17.63709342560554,7.0,1,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991485,37000,43.0,30.0,6.0,2,9,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991600,44000,46.7,17.0,21.0,3,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991506,28500,33.0,17.63709342560554,8.0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15999853,29000,27.0,12.0,7.0,1,28,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15999677,36000,34.0,17.63709342560554,7.0,1,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15999651,60000,95.0,63.931330539549506,19.712516940948692,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15999654,35000,43.0,30.0,6.0,2,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15999401,82000,94.0,63.931330539549506,19.712516940948692,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15999455,80500,46.0,24.360817480719792,11.708868349864742,2,7,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15999476,43500,32.0,17.63709342560554,9.438807574206756,1,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
15999517,35000,34.2,17.63709342560554,9.438807574206756,2,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15999427,71500,42.0,17.63709342560554,9.438807574206756,2,8,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15999776,120000,57.4,33.820033333333335,18.1,1,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15999535,43000,36.0,17.63709342560554,9.438807574206756,1,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
15991793,43000,44.0,24.360817480719792,7.0,2,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15999544,35000,60.0,33.820033333333335,7.0,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15999692,32000,37.0,17.63709342560554,9.438807574206756,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15991841,55500,64.0,33.820033333333335,19.4,1,8,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991823,40000,46.0,24.360817480719792,7.0,2,9,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15991767,42000,45.0,24.360817480719792,7.0,2,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991876,29900,30.0,17.63709342560554,9.438807574206756,1,10,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991753,48000,43.0,24.360817480719792,7.0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15737030,130000,86.0,39.0,30.0,2,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15991739,36000,29.0,17.63709342560554,5.0,1,7,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15991668,56500,68.0,41.26680102367243,6.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15999565,53000,82.0,41.26680102367243,14.35383867276888,3,19,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15991714,43000,30.0,17.63709342560554,9.438807574206756,1,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15735639,121900,39.0,14.0,17.0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15968993,117000,133.0,63.931330539549506,19.712516940948692,3,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
15999550,44500,43.0,24.360817480719792,11.708868349864742,1,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15991686,31000,30.0,17.63709342560554,6.0,1,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15736906,124500,85.0,54.0,15.0,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15737686,123000,48.0,14.0,25.0,2,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15862642,40000,40.0,17.63709342560554,9.438807574206756,1,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15737738,110000,76.0,38.0,6.0,2,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15924171,135000,105.0,63.931330539549506,19.712516940948692,3,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
15808812,129000,70.0,27.0,22.0,2,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
15823437,125000,98.0,55.0,17.0,3,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16000000,36500,61.0,33.820033333333335,10.0,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15803127,111000,45.0,24.360817480719792,16.0,1,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15824533,112000,115.0,62.0,17.0,3,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15856057,118000,86.0,63.931330539549506,19.712516940948692,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15738348,132600,82.0,41.26680102367243,13.0,2,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15897504,71000,60.0,33.820033333333335,12.22379740518962,1,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
15737794,370000,127.0,63.931330539549506,20.0,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15737835,370000,190.0,63.931330539549506,60.0,3,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15898468,214200,96.0,63.931330539549506,15.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15736700,165000,118.0,63.931330539549506,11.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15898354,262140,73.0,41.26680102367243,15.0,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15991859,40000,50.0,24.360817480719792,11.708868349864742,2,9,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15735452,117000,95.0,59.0,12.0,2,16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15999342,82000,95.0,63.931330539549506,19.712516940948692,3,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15999324,55000,66.0,33.820033333333335,12.22379740518962,2,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
15968982,76500,70.0,41.26680102367243,14.35383867276888,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15898139,30000,36.0,17.63709342560554,9.438807574206756,1,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15968964,91000,56.0,33.820033333333335,12.22379740518962,2,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15922403,87000,65.0,33.820033333333335,12.22379740518962,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
15916040,33500,28.0,17.63709342560554,9.438807574206756,1,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15922472,101000,92.0,63.931330539549506,19.712516940948692,3,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
15923277,234600,178.0,63.931330539549506,19.712516940948692,5,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15904420,75000,71.0,41.26680102367243,14.35383867276888,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15904443,72000,77.0,41.26680102367243,14.35383867276888,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15921891,347000,135.0,63.931330539549506,19.712516940948692,3,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15900801,25000,31.8,17.63709342560554,9.438807574206756,1,9,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15916076,169000,52.0,24.360817480719792,11.708868349864742,1,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15912939,68000,86.0,63.931330539549506,19.712516940948692,4,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15922856,45000,55.0,33.820033333333335,12.22379740518962,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15921602,98000,48.0,24.360817480719792,11.708868349864742,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15922541,132000,43.0,24.360817480719792,11.708868349864742,2,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
15921687,58500,71.0,41.26680102367243,14.35383867276888,3,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
14316426,27000,43.0,24.360817480719792,14.0,1,20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
15920968,78500,54.0,24.360817480719792,11.708868349864742,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15921202,71000,60.0,33.820033333333335,12.22379740518962,1,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15912978,48000,62.0,33.820033333333335,12.22379740518962,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15904380,45000,56.0,33.820033333333335,12.22379740518962,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15899878,29900,22.0,17.63709342560554,9.438807574206756,1,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15921734,53400,55.0,33.820033333333335,12.22379740518962,1,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
15922313,95000,86.0,63.931330539549506,19.712516940948692,2,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
15844066,29000,29.0,17.63709342560554,9.438807574206756,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15903798,58000,70.0,41.26680102367243,14.35383867276888,2,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
15900888,148000,114.0,63.931330539549506,19.712516940948692,3,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
15892930,39000,47.0,24.360817480719792,11.708868349864742,2,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15903685,67500,80.0,41.26680102367243,14.35383867276888,3,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15904304,107000,125.0,63.931330539549506,19.712516940948692,4,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15903743,64500,90.0,63.931330539549506,19.712516940948692,3,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15900218,48900,40.0,17.63709342560554,9.438807574206756,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15900314,34000,20.0,17.63709342560554,9.438807574206756,1,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15844265,39200,46.0,24.360817480719792,7.0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15904228,34000,20.0,17.63709342560554,9.438807574206756,1,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15900347,17707,19.0,17.63709342560554,9.438807574206756,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15903833,29900,22.0,17.63709342560554,9.438807574206756,1,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15900529,56500,36.0,17.63709342560554,9.438807574206756,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
15900782,63500,71.0,41.26680102367243,14.35383867276888,3,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15853625,35000,21.5,17.63709342560554,3.3,1,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15831635,81000,95.0,63.931330539549506,12.0,3,16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15853412,97000,99.0,63.931330539549506,21.0,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15896804,92000,95.0,63.931330539549506,19.712516940948692,3,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15898311,262140,73.0,41.26680102367243,14.35383867276888,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15893344,67000,68.0,41.26680102367243,14.35383867276888,3,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15904406,101000,93.6,63.931330539549506,19.712516940948692,2,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
15899901,43000,42.7,17.63709342560554,9.438807574206756,1,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15899889,152000,53.7,24.360817480719792,11.708868349864742,2,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
15900428,32000,60.0,33.820033333333335,12.22379740518962,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15900077,32200,43.0,24.360817480719792,11.708868349864742,1,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
14419742,30000,39.0,17.63709342560554,9.0,1,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
15831552,172000,70.0,41.26680102367243,30.0,3,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15900511,47000,46.0,24.360817480719792,11.708868349864742,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15900414,46000,57.0,33.820033333333335,12.22379740518962,2,6,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15900142,45000,48.0,24.360817480719792,11.708868349864742,1,9,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15900287,57500,32.0,17.63709342560554,9.438807574206756,1,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
15853115,45000,45.0,24.360817480719792,17.0,1,31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
15900618,56500,42.0,17.63709342560554,9.438807574206756,1,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
15900456,39000,55.0,33.820033333333335,12.22379740518962,1,14,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15812538,45000,55.0,33.820033333333335,12.22379740518962,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
15931121,60000,57.0,32.0,8.0,2,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15841823,46000,52.0,30.0,7.0,2,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15972894,55000,55.0,30.0,8.0,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15972795,61500,84.0,41.26680102367243,8.0,4,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15823850,38500,46.0,24.360817480719792,11.708868349864742,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
15900489,45500,72.0,41.26680102367243,14.35383867276888,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15972904,47322,56.0,33.820033333333335,8.0,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
